id,category,subtopic,difficulty,grade_range,question,choice1,choice2,choice3,choice4,answer_index,answer_text,explanation
H102,history,地名,basic,J1/J2,富岡製糸場がある都道府県として最も適切なものを選びなさい。,神奈川県,京都府,群馬県,奈良県,2,群馬県,富岡製糸場は群馬県にあります。
H103,history,地名,basic,J1/J2,鹿鳴館がある都道府県として最も適切なものを選びなさい。,神奈川県,群馬県,岐阜県,東京都,3,東京都,鹿鳴館は東京都にあります。
H104,history,文化財・作品,basic,J1/J2,法隆寺の説明として最も適切なものを選びなさい。,清少納言が書いた随筆,兼好法師が書いた随筆,飛鳥時代の仏教文化を伝える建築,奈良時代の大仏で知られる寺,2,飛鳥時代の仏教文化を伝える建築,法隆寺は飛鳥時代の仏教文化を伝える建築です。
H105,history,文化財・作品,basic,J1/J2,東大寺の説明として最も適切なものを選びなさい。,奈良時代の大仏で知られる寺,国家の成り立ちをまとめた歴史書,平氏の栄枯盛衰をえがいた軍記物語,飛鳥時代の仏教文化を伝える建築,0,奈良時代の大仏で知られる寺,東大寺は奈良時代の大仏で知られる寺です。
H106,history,文化財・作品,basic,J1/J2,古事記の説明として最も適切なものを選びなさい。,日本最古の歴史書の一つ,松尾芭蕉の紀行文,兼好法師が書いた随筆,紫式部が書いた物語,0,日本最古の歴史書の一つ,古事記は日本最古の歴史書の一つです。
H107,history,文化財・作品,basic,J1/J2,日本書紀の説明として最も適切なものを選びなさい。,国家の成り立ちをまとめた歴史書,平氏の栄枯盛衰をえがいた軍記物語,松尾芭蕉の紀行文,兼好法師が書いた随筆,0,国家の成り立ちをまとめた歴史書,日本書紀は国家の成り立ちをまとめた歴史書です。
H108,history,文化財・作品,basic,J1/J2,源氏物語の説明として最も適切なものを選びなさい。,奈良時代の大仏で知られる寺,紫式部が書いた物語,清少納言が書いた随筆,兼好法師が書いた随筆,1,紫式部が書いた物語,源氏物語は紫式部が書いた物語です。
H109,history,文化財・作品,basic,J1/J2,枕草子の説明として最も適切なものを選びなさい。,平氏の栄枯盛衰をえがいた軍記物語,奈良時代の大仏で知られる寺,清少納言が書いた随筆,飛鳥時代の仏教文化を伝える建築,2,清少納言が書いた随筆,枕草子は清少納言が書いた随筆です。
H110,history,文化財・作品,basic,J1/J2,平家物語の説明として最も適切なものを選びなさい。,十返舎一九の滑稽本,松尾芭蕉の紀行文,紫式部が書いた物語,平氏の栄枯盛衰をえがいた軍記物語,3,平氏の栄枯盛衰をえがいた軍記物語,平家物語は平氏の栄枯盛衰をえがいた軍記物語です。
H111,history,文化財・作品,basic,J1/J2,徒然草の説明として最も適切なものを選びなさい。,清少納言が書いた随筆,松尾芭蕉の紀行文,兼好法師が書いた随筆,飛鳥時代の仏教文化を伝える建築,2,兼好法師が書いた随筆,徒然草は兼好法師が書いた随筆です。
H112,history,文化財・作品,basic,J1/J2,奥の細道の説明として最も適切なものを選びなさい。,兼好法師が書いた随筆,紫式部が書いた物語,飛鳥時代の仏教文化を伝える建築,松尾芭蕉の紀行文,3,松尾芭蕉の紀行文,奥の細道は松尾芭蕉の紀行文です。
H113,history,文化財・作品,basic,J1/J2,東海道中膝栗毛の説明として最も適切なものを選びなさい。,日本最古の歴史書の一つ,平氏の栄枯盛衰をえがいた軍記物語,飛鳥時代の仏教文化を伝える建築,十返舎一九の滑稽本,3,十返舎一九の滑稽本,東海道中膝栗毛は十返舎一九の滑稽本です。
H114,history,宗教,basic,J1/J2,仏教の歴史上の説明として正しいものを選びなさい。,6世紀に日本へ伝わった,16世紀に宣教師によって伝えられた,平安末期に広まり、極楽往生を願った,鎌倉時代の武士に広まった,0,6世紀に日本へ伝わった,仏教は6世紀に日本へ伝わった宗教・信仰です。
H115,history,宗教,basic,J1/J2,キリスト教の歴史上の説明として正しいものを選びなさい。,平安末期に広まり、極楽往生を願った,16世紀に宣教師によって伝えられた,6世紀に日本へ伝わった,鎌倉時代の武士に広まった,1,16世紀に宣教師によって伝えられた,キリスト教は16世紀に宣教師によって伝えられた宗教・信仰です。
H116,history,宗教,basic,J1/J2,禅宗の歴史上の説明として正しいものを選びなさい。,6世紀に日本へ伝わった,16世紀に宣教師によって伝えられた,平安末期に広まり、極楽往生を願った,鎌倉時代の武士に広まった,3,鎌倉時代の武士に広まった,禅宗は鎌倉時代の武士に広まった宗教・信仰です。
H117,history,宗教,basic,J1/J2,浄土信仰の歴史上の説明として正しいものを選びなさい。,6世紀に日本へ伝わった,16世紀に宣教師によって伝えられた,平安末期に広まり、極楽往生を願った,鎌倉時代の武士に広まった,2,平安末期に広まり、極楽往生を願った,浄土信仰は平安末期に広まり、極楽往生を願った宗教・信仰です。
H118,history,戦い,basic,J1/J2,白村江の戦いの説明として最も適切なものを選びなさい。,新政府軍と旧幕府軍の戦い,武士どうしの争いで源氏が勝利した,朝鮮半島をめぐる争いで日本が敗れた,京都を中心に長く続いた内乱,2,朝鮮半島をめぐる争いで日本が敗れた,白村江の戦いは朝鮮半島をめぐる争いで日本が敗れた戦いです。
H119,history,戦い,basic,J1/J2,源平の戦いの説明として最も適切なものを選びなさい。,新政府軍と旧幕府軍の戦い,京都を中心に長く続いた内乱,元が二度にわたり日本へ攻めてきた,武士どうしの争いで源氏が勝利した,3,武士どうしの争いで源氏が勝利した,源平の戦いは武士どうしの争いで源氏が勝利した戦いです。
H120,history,戦い,basic,J1/J2,蒙古襲来の説明として最も適切なものを選びなさい。,武士どうしの争いで源氏が勝利した,元が二度にわたり日本へ攻めてきた,豊臣氏がほろびる決定打となった戦い,朝鮮半島をめぐる争いで日本が敗れた,1,元が二度にわたり日本へ攻めてきた,蒙古襲来は元が二度にわたり日本へ攻めてきた戦いです。
H121,history,戦い,basic,J1/J2,応仁の乱の説明として最も適切なものを選びなさい。,京都を中心に長く続いた内乱,元が二度にわたり日本へ攻めてきた,新政府軍と旧幕府軍の戦い,朝鮮半島をめぐる争いで日本が敗れた,0,京都を中心に長く続いた内乱,応仁の乱は京都を中心に長く続いた内乱戦いです。
H122,history,戦い,basic,J1/J2,大阪の陣の説明として最も適切なものを選びなさい。,武士どうしの争いで源氏が勝利した,元が二度にわたり日本へ攻めてきた,豊臣氏がほろびる決定打となった戦い,新政府軍と旧幕府軍の戦い,2,豊臣氏がほろびる決定打となった戦い,大阪の陣は豊臣氏がほろびる決定打となった戦い戦いです。
H123,history,戦い,basic,J1/J2,戊辰戦争の説明として最も適切なものを選びなさい。,豊臣氏がほろびる決定打となった戦い,朝鮮半島をめぐる争いで日本が敗れた,新政府軍と旧幕府軍の戦い,武士どうしの争いで源氏が勝利した,2,新政府軍と旧幕府軍の戦い,戊辰戦争は新政府軍と旧幕府軍の戦い戦いです。
H124,history,戦い,basic,J1/J2,西南戦争の説明として最も適切なものを選びなさい。,豊臣氏がほろびる決定打となった戦い,元が二度にわたり日本へ攻めてきた,新政府軍と旧幕府軍の戦い,西郷隆盛らが新政府に反発して起こした戦い,3,西郷隆盛らが新政府に反発して起こした戦い,西南戦争は西郷隆盛らが新政府に反発して起こした戦い戦いです。
H125,history,対外関係,basic,J1/J2,遣隋使の説明として正しいものを選びなさい。,江戸初期に東南アジア方面と行った貿易,隋に送られた使節,唐に送られた使節,1854年に結ばれた条約,1,隋に送られた使節,遣隋使は隋に送られた使節です。
H126,history,対外関係,basic,J1/J2,遣唐使の説明として正しいものを選びなさい。,1854年に結ばれた条約,ポルトガルやスペインと行った貿易,唐に送られた使節,江戸初期に東南アジア方面と行った貿易,2,唐に送られた使節,遣唐使は唐に送られた使節です。
H127,history,対外関係,basic,J1/J2,日宋貿易の説明として正しいものを選びなさい。,1854年に結ばれた条約,隋に送られた使節,ポルトガルやスペインと行った貿易,平清盛の時代にさかんになった貿易,3,平清盛の時代にさかんになった貿易,日宋貿易は平清盛の時代にさかんになった貿易です。
H128,history,対外関係,basic,J1/J2,勘合貿易の説明として正しいものを選びなさい。,1854年に結ばれた条約,室町幕府が明と行った貿易,唐に送られた使節,江戸初期に東南アジア方面と行った貿易,1,室町幕府が明と行った貿易,勘合貿易は室町幕府が明と行った貿易です。
H129,history,対外関係,basic,J1/J2,南蛮貿易の説明として正しいものを選びなさい。,1854年に結ばれた条約,江戸初期に東南アジア方面と行った貿易,ポルトガルやスペインと行った貿易,隋に送られた使節,2,ポルトガルやスペインと行った貿易,南蛮貿易はポルトガルやスペインと行った貿易です。
H130,history,対外関係,basic,J1/J2,朱印船貿易の説明として正しいものを選びなさい。,唐に送られた使節,平清盛の時代にさかんになった貿易,江戸初期に東南アジア方面と行った貿易,1858年に結ばれた通商条約,2,江戸初期に東南アジア方面と行った貿易,朱印船貿易は江戸初期に東南アジア方面と行った貿易です。
H131,history,対外関係,basic,J1/J2,日米和親条約の説明として正しいものを選びなさい。,1858年に結ばれた通商条約,1854年に結ばれた条約,平清盛の時代にさかんになった貿易,隋に送られた使節,1,1854年に結ばれた条約,日米和親条約は1854年に結ばれた条約です。
H132,history,対外関係,basic,J1/J2,日米修好通商条約の説明として正しいものを選びなさい。,江戸初期に東南アジア方面と行った貿易,1858年に結ばれた通商条約,平清盛の時代にさかんになった貿易,唐に送られた使節,1,1858年に結ばれた通商条約,日米修好通商条約は1858年に結ばれた通商条約です。
H133,history,社会,basic,J1/J2,豪族の説明として最も適切なものを選びなさい。,平安時代に朝廷で力をもった身分,江戸時代の都市で商工業に従事した人々,古代に地方ごとに力をもった有力者,土地や主従関係をもとに力をつけた人々,2,古代に地方ごとに力をもった有力者,豪族とは、古代に地方ごとに力をもった有力者人々です。
H134,history,社会,basic,J1/J2,貴族の説明として最も適切なものを選びなさい。,古代に地方ごとに力をもった有力者,平安時代に朝廷で力をもった身分,土地や主従関係をもとに力をつけた人々,江戸時代に農村で生活した人々,1,平安時代に朝廷で力をもった身分,貴族とは、平安時代に朝廷で力をもった身分人々です。
H135,history,社会,basic,J1/J2,武士の説明として最も適切なものを選びなさい。,土地や主従関係をもとに力をつけた人々,古代に地方ごとに力をもった有力者,平安時代に朝廷で力をもった身分,江戸時代に農村で生活した人々,0,土地や主従関係をもとに力をつけた人々,武士とは、土地や主従関係をもとに力をつけた人々人々です。
H136,history,社会,basic,J1/J2,百姓の説明として最も適切なものを選びなさい。,平安時代に朝廷で力をもった身分,江戸時代に農村で生活した人々,土地や主従関係をもとに力をつけた人々,江戸時代の都市で商工業に従事した人々,1,江戸時代に農村で生活した人々,百姓とは、江戸時代に農村で生活した人々人々です。
H137,history,社会,basic,J1/J2,町人の説明として最も適切なものを選びなさい。,土地や主従関係をもとに力をつけた人々,平安時代に朝廷で力をもった身分,江戸時代に農村で生活した人々,江戸時代の都市で商工業に従事した人々,3,江戸時代の都市で商工業に従事した人々,町人とは、江戸時代の都市で商工業に従事した人々人々です。
H138,history,建築・施設,basic,J1/J2,金閣の説明として最も適切なものを選びなさい。,鎖国下でオランダとの貿易がおこなわれた場所,明治政府がつくった官営模範工場,足利義満の時代を代表する建物,足利義政の時代を代表する建物,2,足利義満の時代を代表する建物,金閣は足利義満の時代を代表する建物です。
H139,history,建築・施設,basic,J1/J2,銀閣の説明として最も適切なものを選びなさい。,江戸時代初めに整えられた城郭建築,鎖国下でオランダとの貿易がおこなわれた場所,足利義政の時代を代表する建物,足利義満の時代を代表する建物,2,足利義政の時代を代表する建物,銀閣は足利義政の時代を代表する建物です。
H140,history,建築・施設,basic,J1/J2,姫路城の説明として最も適切なものを選びなさい。,江戸時代初めに整えられた城郭建築,足利義政の時代を代表する建物,足利義満の時代を代表する建物,鎖国下でオランダとの貿易がおこなわれた場所,0,江戸時代初めに整えられた城郭建築,姫路城は江戸時代初めに整えられた城郭建築です。
H141,history,建築・施設,basic,J1/J2,出島の説明として最も適切なものを選びなさい。,鎖国下でオランダとの貿易がおこなわれた場所,江戸時代初めに整えられた城郭建築,足利義満の時代を代表する建物,足利義政の時代を代表する建物,0,鎖国下でオランダとの貿易がおこなわれた場所,出島は鎖国下でオランダとの貿易がおこなわれた場所です。
H142,history,建築・施設,basic,J1/J2,富岡製糸場の説明として最も適切なものを選びなさい。,鎖国下でオランダとの貿易がおこなわれた場所,足利義満の時代を代表する建物,明治政府がつくった官営模範工場,江戸時代初めに整えられた城郭建築,2,明治政府がつくった官営模範工場,富岡製糸場は明治政府がつくった官営模範工場です。
H143,history,理由,basic,J1/J2,班田収授法が行われた理由として最も適切なものを選びなさい。,中央集権的な国づくりを進めるため,安定した税収を得るため,大名の力を弱め幕府支配を安定させるため,土地と人々を国家が把握し、税を安定して集めるため,3,土地と人々を国家が把握し、税を安定して集めるため,土地と人々を国家が把握し、税を安定して集めるためために行われました。
H144,history,理由,basic,J1/J2,太閤検地が行われた理由として最も適切なものを選びなさい。,中央集権的な国づくりを進めるため,幕府が貿易やキリスト教を統制するため,年貢の基準を全国で統一するため,農民の人数を減らすため,2,年貢の基準を全国で統一するため,年貢の基準を全国で統一するためために行われました。
H145,history,理由,basic,J1/J2,参勤交代が行われた理由として最も適切なものを選びなさい。,年貢の基準を全国で統一するため,大名の力を弱め幕府支配を安定させるため,農民の人数を減らすため,安定した税収を得るため,1,大名の力を弱め幕府支配を安定させるため,大名の力を弱め幕府支配を安定させるためために行われました。
H146,history,理由,basic,J1/J2,鎖国が進められた理由として最も適切なものを選びなさい。,農民の人数を減らすため,近代国家を支える教育制度を整えるため,中央集権的な国づくりを進めるため,幕府が貿易やキリスト教を統制するため,3,幕府が貿易やキリスト教を統制するため,幕府が貿易やキリスト教を統制するためために行われました。
H147,history,理由,basic,J1/J2,廃藩置県が行われた理由として最も適切なものを選びなさい。,年貢の基準を全国で統一するため,幕府が貿易やキリスト教を統制するため,中央集権的な国づくりを進めるため,農民の人数を減らすため,2,中央集権的な国づくりを進めるため,中央集権的な国づくりを進めるためために行われました。
H148,history,理由,basic,J1/J2,学制が定められた理由として最も適切なものを選びなさい。,大名の力を弱め幕府支配を安定させるため,土地と人々を国家が把握し、税を安定して集めるため,安定した税収を得るため,近代国家を支える教育制度を整えるため,3,近代国家を支える教育制度を整えるため,近代国家を支える教育制度を整えるためために行われました。
H149,history,理由,basic,J1/J2,徴兵令が出された理由として最も適切なものを選びなさい。,近代的な軍隊をつくるため,大名の力を弱め幕府支配を安定させるため,中央集権的な国づくりを進めるため,近代国家を支える教育制度を整えるため,0,近代的な軍隊をつくるため,近代的な軍隊をつくるためために行われました。
H150,history,理由,basic,J1/J2,地租改正が行われた理由として最も適切なものを選びなさい。,近代的な軍隊をつくるため,農民の人数を減らすため,安定した税収を得るため,中央集権的な国づくりを進めるため,2,安定した税収を得るため,安定した税収を得るためために行われました。
H151,history,改革,basic,J1/J2,享保の改革を行った人物として最も適切なものを選びなさい。,田沼意次,徳川吉宗,水野忠邦,松平定信,1,徳川吉宗,享保の改革を行ったのは徳川吉宗です。
H152,history,改革,basic,J1/J2,寛政の改革を行った人物として最も適切なものを選びなさい。,水野忠邦,徳川吉宗,松平定信,田沼意次,2,松平定信,寛政の改革を行ったのは松平定信です。
H153,history,改革,basic,J1/J2,天保の改革を行った人物として最も適切なものを選びなさい。,松平定信,徳川吉宗,田沼意次,水野忠邦,3,水野忠邦,天保の改革を行ったのは水野忠邦です。
H154,history,社会制度,basic,J1/J2,御恩の説明として正しいものを選びなさい。,荘園や公領の管理を行った役職,江戸時代の商工業者の同業組合,主君が家来へ土地や役職などを与えること,同業者がつくった商工業者の団体,2,主君が家来へ土地や役職などを与えること,御恩とは、主君が家来へ土地や役職などを与えることことです。
H155,history,社会制度,basic,J1/J2,奉公の説明として正しいものを選びなさい。,家来が主君に忠義を尽くして戦うこと,同業者がつくった商工業者の団体,荘園や公領の管理を行った役職,室町時代の農村で生まれた自治組織,0,家来が主君に忠義を尽くして戦うこと,奉公とは、家来が主君に忠義を尽くして戦うことことです。
H156,history,社会制度,basic,J1/J2,守護の説明として正しいものを選びなさい。,荘園や公領の管理を行った役職,江戸時代の商工業者の同業組合,主君が家来へ土地や役職などを与えること,鎌倉幕府が全国に置いた軍事・警察の役職,3,鎌倉幕府が全国に置いた軍事・警察の役職,守護とは、鎌倉幕府が全国に置いた軍事・警察の役職ことです。
H157,history,社会制度,basic,J1/J2,地頭の説明として正しいものを選びなさい。,主君が家来へ土地や役職などを与えること,江戸時代の商工業者の同業組合,荘園や公領の管理を行った役職,室町時代の農村で生まれた自治組織,2,荘園や公領の管理を行った役職,地頭とは、荘園や公領の管理を行った役職ことです。
H158,history,社会制度,basic,J1/J2,惣の説明として正しいものを選びなさい。,江戸時代の商工業者の同業組合,室町時代の農村で生まれた自治組織,荘園や公領の管理を行った役職,主君が家来へ土地や役職などを与えること,1,室町時代の農村で生まれた自治組織,惣とは、室町時代の農村で生まれた自治組織ことです。
H159,history,社会制度,basic,J1/J2,座の説明として正しいものを選びなさい。,江戸時代の商工業者の同業組合,主君が家来へ土地や役職などを与えること,同業者がつくった商工業者の団体,家来が主君に忠義を尽くして戦うこと,2,同業者がつくった商工業者の団体,座とは、同業者がつくった商工業者の団体ことです。
H160,history,社会制度,basic,J1/J2,株仲間の説明として正しいものを選びなさい。,同業者がつくった商工業者の団体,荘園や公領の管理を行った役職,江戸時代の商工業者の同業組合,鎌倉幕府が全国に置いた軍事・警察の役職,2,江戸時代の商工業者の同業組合,株仲間とは、江戸時代の商工業者の同業組合ことです。
H161,history,年代順,basic,J1/J2,より古い時代はどちらか。,縄文時代,弥生時代,同じ時代,どちらでもない,0,縄文時代,縄文時代のほうが先です。
H162,history,年代順,basic,J1/J2,より古い時代はどちらか。,平安時代,鎌倉時代,同じ時代,どちらでもない,0,平安時代,平安時代のほうが先です。
H163,history,年代順,basic,J1/J2,より古い時代はどちらか。,室町時代,江戸時代,同じ時代,どちらでもない,0,室町時代,室町時代のほうが先です。
H164,history,年代順,basic,J1/J2,先に起こったできごとはどちらか。,大化の改新,大政奉還,同じ時代,どちらでもない,0,大化の改新,大化の改新のほうが先です。
H165,history,年代順,basic,J1/J2,先に起こったできごとはどちらか。,平城京遷都,平安京遷都,同じ時代,どちらでもない,0,平城京遷都,平城京遷都のほうが先です。
H166,history,年代順,basic,J1/J2,先に起こったできごとはどちらか。,関ヶ原の戦い,応仁の乱,同じ時代,どちらでもない,1,応仁の乱,応仁の乱のほうが先です。
H167,history,人物とできごと,basic,J1/J2,聖徳太子と最も関係が深いものを選びなさい。,学問のすゝめ,冠位十二階,三権分立,自由民権運動,1,冠位十二階,聖徳太子と関係が深いのは冠位十二階です。
H168,history,人物とできごと,basic,J1/J2,中大兄皇子と最も関係が深いものを選びなさい。,三権分立,楽市・楽座,大化の改新,刀狩,2,大化の改新,中大兄皇子と関係が深いのは大化の改新です。
H169,history,人物とできごと,basic,J1/J2,北条泰時と最も関係が深いものを選びなさい。,三権分立,金閣,御成敗式目,自由民権運動,2,御成敗式目,北条泰時と関係が深いのは御成敗式目です。
H170,history,人物とできごと,basic,J1/J2,足利義満と最も関係が深いものを選びなさい。,三権分立,江戸幕府,金閣,学問のすゝめ,2,金閣,足利義満と関係が深いのは金閣です。
H171,history,人物とできごと,basic,J1/J2,織田信長と最も関係が深いものを選びなさい。,楽市・楽座,三権分立,金閣,御成敗式目,0,楽市・楽座,織田信長と関係が深いのは楽市・楽座です。
H172,history,人物とできごと,basic,J1/J2,豊臣秀吉と最も関係が深いものを選びなさい。,楽市・楽座,江戸幕府,金閣,刀狩,3,刀狩,豊臣秀吉と関係が深いのは刀狩です。
H173,history,人物とできごと,basic,J1/J2,徳川家康と最も関係が深いものを選びなさい。,江戸幕府,楽市・楽座,御成敗式目,刀狩,0,江戸幕府,徳川家康と関係が深いのは江戸幕府です。
H174,history,人物とできごと,basic,J1/J2,板垣退助と最も関係が深いものを選びなさい。,三権分立,江戸幕府,自由民権運動,刀狩,2,自由民権運動,板垣退助と関係が深いのは自由民権運動です。
H175,history,人物とできごと,basic,J1/J2,福沢諭吉と最も関係が深いものを選びなさい。,楽市・楽座,大化の改新,御成敗式目,学問のすゝめ,3,学問のすゝめ,福沢諭吉と関係が深いのは学問のすゝめです。
H176,history,総合,basic,J1/J2,元寇への備えの説明として最も適切なものを選びなさい。,国会開設へつながった,石塁を築くなどして防いだ,不平等条約の改正,大和政権の勢力が広がった,1,石塁を築くなどして防いだ,元寇への備えでは「石塁を築くなどして防いだ」が重要です。
H177,history,総合,basic,J1/J2,室町時代の農業の発達の説明として最も適切なものを選びなさい。,二毛作が広がった,執権政治,受領が地方支配に関わった,天皇主権の立憲国家,0,二毛作が広がった,室町時代の農業の発達では「二毛作が広がった」が重要です。
H178,history,総合,basic,J1/J2,江戸時代の交通の説明として最も適切なものを選びなさい。,五街道が整えられた,藤原氏の摂関政治,浮世絵や歌舞伎が広まった,二毛作が広がった,0,五街道が整えられた,江戸時代の交通では「五街道が整えられた」が重要です。
H179,history,総合,basic,J1/J2,江戸時代の産業の説明として最も適切なものを選びなさい。,二毛作が広がった,寺子屋や藩校が広がった,新田開発が進んだ,狩り・採集・漁ろうが中心,2,新田開発が進んだ,江戸時代の産業では「新田開発が進んだ」が重要です。
H180,history,総合,basic,J1/J2,江戸時代の教育の説明として最も適切なものを選びなさい。,寺子屋や藩校が広がった,人口がほとんどゼロになった,新田開発が進んだ,浮世絵や歌舞伎が広まった,0,寺子屋や藩校が広がった,江戸時代の教育では「寺子屋や藩校が広がった」が重要です。
H181,history,総合,basic,J1/J2,明治時代の交通の説明として最も適切なものを選びなさい。,豪華で力強い城郭建築や障壁画,狩り・採集・漁ろうが中心,大和政権の勢力が広がった,鉄道が開通した,3,鉄道が開通した,明治時代の交通では「鉄道が開通した」が重要です。
H182,history,総合,basic,J1/J2,明治時代の産業の説明として最も適切なものを選びなさい。,守護大名が力を強めた,人口がほとんどゼロになった,官営工場がつくられた,下剋上の風潮が広がった,2,官営工場がつくられた,明治時代の産業では「官営工場がつくられた」が重要です。
H183,history,総合,basic,J1/J2,明治政府の外交課題の説明として最も適切なものを選びなさい。,不平等条約の改正,人口がほとんどゼロになった,豪華で力強い城郭建築や障壁画,五街道が整えられた,0,不平等条約の改正,明治政府の外交課題では「不平等条約の改正」が重要です。
H184,history,総合,basic,J1/J2,平安時代の政治の説明として最も適切なものを選びなさい。,二毛作が広がった,鉄道が開通した,狩り・採集・漁ろうが中心,藤原氏の摂関政治,3,藤原氏の摂関政治,平安時代の政治では「藤原氏の摂関政治」が重要です。
H185,history,総合,basic,J1/J2,鎌倉時代の政治の説明として最も適切なものを選びなさい。,二毛作が広がった,執権政治,守護大名が力を強めた,国会開設へつながった,1,執権政治,鎌倉時代の政治では「執権政治」が重要です。
H186,history,総合,basic,J1/J2,室町時代の政治の説明として最も適切なものを選びなさい。,青銅器や鉄器が使われた,執権政治,下剋上の風潮が広がった,守護大名が力を強めた,3,守護大名が力を強めた,室町時代の政治では「守護大名が力を強めた」が重要です。
H187,history,総合,basic,J1/J2,戦国時代の社会の説明として最も適切なものを選びなさい。,下剋上の風潮が広がった,官営工場がつくられた,藤原氏の摂関政治,新田開発が進んだ,0,下剋上の風潮が広がった,戦国時代の社会では「下剋上の風潮が広がった」が重要です。
H188,history,総合,basic,J1/J2,江戸時代の対外関係の説明として最も適切なものを選びなさい。,天皇主権の立憲国家,朝鮮や琉球、オランダ・中国などと限られた交流,豪華で力強い城郭建築や障壁画,藤原氏の摂関政治,1,朝鮮や琉球、オランダ・中国などと限られた交流,江戸時代の対外関係では「朝鮮や琉球、オランダ・中国などと限られた交流」が重要です。
H189,history,総合,basic,J1/J2,明治時代の社会変化の説明として最も適切なものを選びなさい。,浮世絵や歌舞伎が広まった,洋服や太陽暦など西洋風の生活が広がった,執権政治,浄土宗や禅宗などが広がった,1,洋服や太陽暦など西洋風の生活が広がった,明治時代の社会変化では「洋服や太陽暦など西洋風の生活が広がった」が重要です。
H190,history,総合,basic,J1/J2,縄文時代の生活の説明として最も適切なものを選びなさい。,守護大名が力を強めた,狩り・採集・漁ろうが中心,租・庸・調が課された,洋服や太陽暦など西洋風の生活が広がった,1,狩り・採集・漁ろうが中心,縄文時代の生活では「狩り・採集・漁ろうが中心」が重要です。
H191,history,総合,basic,J1/J2,弥生時代の金属器の説明として最も適切なものを選びなさい。,寺子屋や藩校が広がった,青銅器や鉄器が使われた,鉄道が開通した,大和政権の勢力が広がった,1,青銅器や鉄器が使われた,弥生時代の金属器では「青銅器や鉄器が使われた」が重要です。
H192,history,総合,basic,J1/J2,古墳時代の権力者の説明として最も適切なものを選びなさい。,藤原氏の摂関政治,不平等条約の改正,朝鮮や琉球、オランダ・中国などと限られた交流,大和政権の勢力が広がった,3,大和政権の勢力が広がった,古墳時代の権力者では「大和政権の勢力が広がった」が重要です。
H193,history,総合,basic,J1/J2,奈良時代の税制の説明として最も適切なものを選びなさい。,租・庸・調が課された,国会開設へつながった,浄土宗や禅宗などが広がった,執権政治,0,租・庸・調が課された,奈良時代の税制では「租・庸・調が課された」が重要です。
H194,history,総合,basic,J1/J2,平安時代の地方政治の説明として最も適切なものを選びなさい。,受領が地方支配に関わった,二毛作が広がった,不平等条約の改正,天皇主権の立憲国家,0,受領が地方支配に関わった,平安時代の地方政治では「受領が地方支配に関わった」が重要です。
H195,history,総合,basic,J1/J2,鎌倉時代の新しい仏教の説明として最も適切なものを選びなさい。,朝鮮や琉球、オランダ・中国などと限られた交流,鉄道が開通した,浄土宗や禅宗などが広がった,浮世絵や歌舞伎が広まった,2,浄土宗や禅宗などが広がった,鎌倉時代の新しい仏教では「浄土宗や禅宗などが広がった」が重要です。
H196,history,総合,basic,J1/J2,室町時代の文化の説明として最も適切なものを選びなさい。,能や水墨画が発達した,下剋上の風潮が広がった,豪華で力強い城郭建築や障壁画,執権政治,0,能や水墨画が発達した,室町時代の文化では「能や水墨画が発達した」が重要です。
H197,history,総合,basic,J1/J2,安土桃山時代の文化の説明として最も適切なものを選びなさい。,青銅器や鉄器が使われた,豪華で力強い城郭建築や障壁画,寺子屋や藩校が広がった,狩り・採集・漁ろうが中心,1,豪華で力強い城郭建築や障壁画,安土桃山時代の文化では「豪華で力強い城郭建築や障壁画」が重要です。
H198,history,総合,basic,J1/J2,江戸時代の町人文化の説明として最も適切なものを選びなさい。,浮世絵や歌舞伎が広まった,豪華で力強い城郭建築や障壁画,人口がほとんどゼロになった,租・庸・調が課された,0,浮世絵や歌舞伎が広まった,江戸時代の町人文化では「浮世絵や歌舞伎が広まった」が重要です。
H199,history,総合,basic,J1/J2,明治時代の憲法体制の説明として最も適切なものを選びなさい。,狩り・採集・漁ろうが中心,天皇主権の立憲国家,大和政権の勢力が広がった,浮世絵や歌舞伎が広まった,1,天皇主権の立憲国家,明治時代の憲法体制では「天皇主権の立憲国家」が重要です。
H200,history,総合,basic,J1/J2,自由民権運動の成果の説明として最も適切なものを選びなさい。,国会開設へつながった,二毛作が広がった,大和政権の勢力が広がった,租・庸・調が課された,0,国会開設へつながった,自由民権運動の成果では「国会開設へつながった」が重要です。
