id,category,subtopic,difficulty,grade_range,question,choice1,choice2,choice3,choice4,answer_index,answer_text,explanation
C095,civics,労働,basic,J1/J2/J3,最低賃金の説明として正しいものを選びなさい。,仕事と生活の調和,法律で定められた賃金の最低額,人をやとって働いてもらうこと,労働条件の最低基準を定めた法律,1,法律で定められた賃金の最低額,最低賃金は法律で定められた賃金の最低額こと・制度です。
C096,civics,労働,basic,J1/J2/J3,ワーク・ライフ・バランスの説明として正しいものを選びなさい。,労働条件の最低基準を定めた法律,法律で定められた賃金の最低額,仕事と生活の調和,働く意欲があるのに仕事がないこと,2,仕事と生活の調和,ワーク・ライフ・バランスは仕事と生活の調和こと・制度です。
C097,civics,労働,basic,J1/J2/J3,雇用の説明として正しいものを選びなさい。,労働者が力を合わせて労働条件の改善を目指す団体,仕事と生活の調和,人をやとって働いてもらうこと,労働条件の最低基準を定めた法律,2,人をやとって働いてもらうこと,雇用は人をやとって働いてもらうことこと・制度です。
C098,civics,労働,basic,J1/J2/J3,失業の説明として正しいものを選びなさい。,人をやとって働いてもらうこと,法律で定められた賃金の最低額,仕事と生活の調和,働く意欲があるのに仕事がないこと,3,働く意欲があるのに仕事がないこと,失業は働く意欲があるのに仕事がないことこと・制度です。
C099,civics,政治のしくみ,basic,J1/J2/J3,衆議院の説明として最も適切なものを選びなさい。,任期が短く、解散がある,日本で最も上位の裁判所,任期が長く、解散がない,内閣を代表し、国務大臣を任命する,0,任期が短く、解散がある,衆議院は任期が短く、解散がある機関・制度です。
C100,civics,政治のしくみ,basic,J1/J2/J3,参議院の説明として最も適切なものを選びなさい。,任期が短く、解散がある,多くの第一審を扱う裁判所,任期が長く、解散がない,内閣を代表し、国務大臣を任命する,2,任期が長く、解散がない,参議院は任期が長く、解散がない機関・制度です。
C101,civics,政治のしくみ,basic,J1/J2/J3,法律案の説明として最も適切なものを選びなさい。,任期が短く、解散がある,任期が長く、解散がない,国会で審議される法案,内閣を代表し、国務大臣を任命する,2,国会で審議される法案,法律案は国会で審議される法案機関・制度です。
C102,civics,政治のしくみ,basic,J1/J2/J3,内閣総理大臣の説明として最も適切なものを選びなさい。,日本で最も上位の裁判所,内閣を代表し、国務大臣を任命する,多くの第一審を扱う裁判所,内閣を構成する大臣,1,内閣を代表し、国務大臣を任命する,内閣総理大臣は内閣を代表し、国務大臣を任命する機関・制度です。
C103,civics,政治のしくみ,basic,J1/J2/J3,国務大臣の説明として最も適切なものを選びなさい。,内閣を構成する大臣,内閣を代表し、国務大臣を任命する,多くの第一審を扱う裁判所,任期が長く、解散がない,0,内閣を構成する大臣,国務大臣は内閣を構成する大臣機関・制度です。
C104,civics,政治のしくみ,basic,J1/J2/J3,最高裁判所の説明として最も適切なものを選びなさい。,内閣を代表し、国務大臣を任命する,任期が長く、解散がない,日本で最も上位の裁判所,国会で審議される法案,2,日本で最も上位の裁判所,最高裁判所は日本で最も上位の裁判所機関・制度です。
C105,civics,政治のしくみ,basic,J1/J2/J3,地方裁判所の説明として最も適切なものを選びなさい。,国会で審議される法案,多くの第一審を扱う裁判所,任期が短く、解散がある,内閣を構成する大臣,1,多くの第一審を扱う裁判所,地方裁判所は多くの第一審を扱う裁判所機関・制度です。
C106,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('裁判で自分の主張を訴える', '請求権に関わる例')","('ごみの分別に協力する', '地域社会のルールを守る例')","('新聞やインターネットで意見を発表する', '自由権に関わる例')","('図書館の建設について住民が話し合う', '地方自治に関わる例')",3,"('図書館の建設について住民が話し合う', '地方自治に関わる例')","「('図書館の建設について住民が話し合う', '地方自治に関わる例')」はそのはたらきの具体例です。"
C107,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('契約内容をよく確認して買い物する', '消費者としての行動の例')","('税金で道路や学校が整えられる', '財政のはたらきの例')","('新聞やインターネットで意見を発表する', '自由権に関わる例')","('選挙で候補者に投票する', '参政権を使う例')",3,"('選挙で候補者に投票する', '参政権を使う例')","「('選挙で候補者に投票する', '参政権を使う例')」はそのはたらきの具体例です。"
C108,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('裁判で自分の主張を訴える', '請求権に関わる例')","('図書館の建設について住民が話し合う', '地方自治に関わる例')","('ごみの分別に協力する', '地域社会のルールを守る例')","('選挙で候補者に投票する', '参政権を使う例')",0,"('裁判で自分の主張を訴える', '請求権に関わる例')","「('裁判で自分の主張を訴える', '請求権に関わる例')」はそのはたらきの具体例です。"
C109,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('選挙で候補者に投票する', '参政権を使う例')","('裁判で自分の主張を訴える', '請求権に関わる例')","('病気の人が医療を受ける', '社会権に関わる例')","('ごみの分別に協力する', '地域社会のルールを守る例')",2,"('病気の人が医療を受ける', '社会権に関わる例')","「('病気の人が医療を受ける', '社会権に関わる例')」はそのはたらきの具体例です。"
C110,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('新聞やインターネットで意見を発表する', '自由権に関わる例')","('図書館の建設について住民が話し合う', '地方自治に関わる例')","('税金で道路や学校が整えられる', '財政のはたらきの例')","('ごみの分別に協力する', '地域社会のルールを守る例')",0,"('新聞やインターネットで意見を発表する', '自由権に関わる例')","「('新聞やインターネットで意見を発表する', '自由権に関わる例')」はそのはたらきの具体例です。"
C111,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('病気の人が医療を受ける', '社会権に関わる例')","('新聞やインターネットで意見を発表する', '自由権に関わる例')","('ごみの分別に協力する', '地域社会のルールを守る例')","('図書館の建設について住民が話し合う', '地方自治に関わる例')",2,"('ごみの分別に協力する', '地域社会のルールを守る例')","「('ごみの分別に協力する', '地域社会のルールを守る例')」はそのはたらきの具体例です。"
C112,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('契約内容をよく確認して買い物する', '消費者としての行動の例')","('税金で道路や学校が整えられる', '財政のはたらきの例')","('ごみの分別に協力する', '地域社会のルールを守る例')","('選挙で候補者に投票する', '参政権を使う例')",0,"('契約内容をよく確認して買い物する', '消費者としての行動の例')","「('契約内容をよく確認して買い物する', '消費者としての行動の例')」はそのはたらきの具体例です。"
C113,civics,身近な社会,basic,J1/J2/J3,次のうち、もっとも適切な例を選びなさい。,"('契約内容をよく確認して買い物する', '消費者としての行動の例')","('図書館の建設について住民が話し合う', '地方自治に関わる例')","('裁判で自分の主張を訴える', '請求権に関わる例')","('税金で道路や学校が整えられる', '財政のはたらきの例')",3,"('税金で道路や学校が整えられる', '財政のはたらきの例')","「('税金で道路や学校が整えられる', '財政のはたらきの例')」はそのはたらきの具体例です。"
C114,civics,対応関係,basic,J1/J2/J3,国会のはたらきとして正しいものを選びなさい。,消費者の相談にのる,条例や予算を議決する,司法を行う,法律をつくる,3,法律をつくる,国会の主なはたらきは「法律をつくる」です。
C115,civics,対応関係,basic,J1/J2/J3,内閣のはたらきとして正しいものを選びなさい。,司法を行う,国際平和のために協力する,行政を行う,法律をつくる,2,行政を行う,内閣の主なはたらきは「行政を行う」です。
C116,civics,対応関係,basic,J1/J2/J3,裁判所のはたらきとして正しいものを選びなさい。,消費者の相談にのる,国際平和のために協力する,司法を行う,行政を行う,2,司法を行う,裁判所の主なはたらきは「司法を行う」です。
C117,civics,対応関係,basic,J1/J2/J3,地方議会のはたらきとして正しいものを選びなさい。,国際平和のために協力する,消費者の相談にのる,条例や予算を議決する,司法を行う,2,条例や予算を議決する,地方議会の主なはたらきは「条例や予算を議決する」です。
C118,civics,対応関係,basic,J1/J2/J3,首長のはたらきとして正しいものを選びなさい。,地方公共団体を代表する,行政を行う,法律をつくる,司法を行う,0,地方公共団体を代表する,首長の主なはたらきは「地方公共団体を代表する」です。
C119,civics,対応関係,basic,J1/J2/J3,消費生活センターのはたらきとして正しいものを選びなさい。,行政を行う,国際平和のために協力する,司法を行う,消費者の相談にのる,3,消費者の相談にのる,消費生活センターの主なはたらきは「消費者の相談にのる」です。
C120,civics,対応関係,basic,J1/J2/J3,国際連合のはたらきとして正しいものを選びなさい。,条例や予算を議決する,地方公共団体を代表する,司法を行う,国際平和のために協力する,3,国際平和のために協力する,国際連合の主なはたらきは「国際平和のために協力する」です。
C121,civics,経済の考え方,basic,J1/J2/J3,需要が増え供給が変わらないときとして最も適切なものを選びなさい。,価格は下がりやすい,安全に保管しやすくなる,価格は上がりやすい,貯蓄という,2,価格は上がりやすい,需要が増え供給が変わらないときと一般に価格は上がりやすいなります。
C122,civics,経済の考え方,basic,J1/J2/J3,供給が増え需要が変わらないときとして最も適切なものを選びなさい。,万一の出費に備えることができる,価格は下がりやすい,赤字になる,安全に保管しやすくなる,1,価格は下がりやすい,供給が増え需要が変わらないときと一般に価格は下がりやすいなります。
C123,civics,経済の考え方,basic,J1/J2/J3,収入より支出が多い家計として最も適切なものを選びなさい。,価格は上がりやすい,貯蓄という,安全に保管しやすくなる,赤字になる,3,赤字になる,収入より支出が多い家計と一般に赤字になるなります。
C124,civics,経済の考え方,basic,J1/J2/J3,将来に備えてお金をためることとして最も適切なものを選びなさい。,価格は下がりやすい,貯蓄という,安全に保管しやすくなる,万一の出費に備えることができる,1,貯蓄という,将来に備えてお金をためることと一般に貯蓄というなります。
C125,civics,経済の考え方,basic,J1/J2/J3,銀行にお金を預けることとして最も適切なものを選びなさい。,赤字になる,万一の出費に備えることができる,価格は下がりやすい,安全に保管しやすくなる,3,安全に保管しやすくなる,銀行にお金を預けることと一般に安全に保管しやすくなるなります。
C126,civics,経済の考え方,basic,J1/J2/J3,保険に入ることとして最も適切なものを選びなさい。,安全に保管しやすくなる,赤字になる,価格は上がりやすい,万一の出費に備えることができる,3,万一の出費に備えることができる,保険に入ることと一般に万一の出費に備えることができるなります。
C127,civics,情報社会,basic,J1/J2/J3,フェイクニュースの説明として最も適切なものを選びなさい。,相手の人権を傷つける行為,事実ではない情報や誤解を招く情報,他人に知られないようにすることが重要,個人情報を書きすぎないよう注意が必要,1,事実ではない情報や誤解を招く情報,フェイクニュースとは、事実ではない情報や誤解を招く情報ことです。
C128,civics,情報社会,basic,J1/J2/J3,情報の発信の説明として最も適切なものを選びなさい。,相手や社会への影響を考えることが大切,無断でコピーや公開をしないことが大切,個人情報を書きすぎないよう注意が必要,事実ではない情報や誤解を招く情報,0,相手や社会への影響を考えることが大切,情報の発信とは、相手や社会への影響を考えることが大切ことです。
C129,civics,情報社会,basic,J1/J2/J3,SNSの利用の説明として最も適切なものを選びなさい。,相手や社会への影響を考えることが大切,個人情報を書きすぎないよう注意が必要,無断でコピーや公開をしないことが大切,事実ではない情報や誤解を招く情報,1,個人情報を書きすぎないよう注意が必要,SNSの利用とは、個人情報を書きすぎないよう注意が必要ことです。
C130,civics,情報社会,basic,J1/J2/J3,著作物の利用の説明として最も適切なものを選びなさい。,相手や社会への影響を考えることが大切,無断でコピーや公開をしないことが大切,他人に知られないようにすることが重要,個人情報を書きすぎないよう注意が必要,1,無断でコピーや公開をしないことが大切,著作物の利用とは、無断でコピーや公開をしないことが大切ことです。
C131,civics,情報社会,basic,J1/J2/J3,パスワード管理の説明として最も適切なものを選びなさい。,相手や社会への影響を考えることが大切,無断でコピーや公開をしないことが大切,他人に知られないようにすることが重要,事実ではない情報や誤解を招く情報,2,他人に知られないようにすることが重要,パスワード管理とは、他人に知られないようにすることが重要ことです。
C132,civics,情報社会,basic,J1/J2/J3,ネットいじめの説明として最も適切なものを選びなさい。,相手の人権を傷つける行為,無断でコピーや公開をしないことが大切,事実ではない情報や誤解を招く情報,他人に知られないようにすることが重要,0,相手の人権を傷つける行為,ネットいじめとは、相手の人権を傷つける行為ことです。
C133,civics,基礎発展,basic,J1/J2/J3,法の支配の説明として最も適切なものを選びなさい。,SDGsの日本語名,契約内容を文書で示したもの,行政による支援,だれもが法律にしたがって行動する考え,3,だれもが法律にしたがって行動する考え,法の支配とは、だれもが法律にしたがって行動する考えことです。
C134,civics,基礎発展,basic,J1/J2/J3,多数決の説明として最も適切なものを選びなさい。,意見をまとめる一つの方法,地域や人どうしで助け合うこと,災害で困っている人を助ける活動,国連平和維持活動,0,意見をまとめる一つの方法,多数決とは、意見をまとめる一つの方法ことです。
C135,civics,基礎発展,basic,J1/J2/J3,少数意見の尊重の説明として最も適切なものを選びなさい。,多数決でも少数の意見を無視しない考え,企業どうしがよりよい商品や価格をめざすこと,戦争や迫害などで住む場所を追われた人々,代金を受け取った証拠となる書類,0,多数決でも少数の意見を無視しない考え,少数意見の尊重とは、多数決でも少数の意見を無視しない考えことです。
C136,civics,基礎発展,basic,J1/J2/J3,責任の説明として最も適切なものを選びなさい。,収入が支出を上回ること,多くの人が使いやすいように考えた設計,意見をまとめる一つの方法,自分の行動の結果を引き受けること,3,自分の行動の結果を引き受けること,責任とは、自分の行動の結果を引き受けることことです。
C137,civics,基礎発展,basic,J1/J2/J3,権利の説明として最も適切なものを選びなさい。,人として認められる自由や利益,資源として再び利用すること,入ってくるお金,男女がともに社会に参加する考え,0,人として認められる自由や利益,権利とは、人として認められる自由や利益ことです。
C138,civics,基礎発展,basic,J1/J2/J3,義務の説明として最も適切なものを選びなさい。,代金を受け取った証拠となる書類,社会の一員として果たすべきこと,行政による支援,国連平和維持活動,1,社会の一員として果たすべきこと,義務とは、社会の一員として果たすべきことことです。
C139,civics,基礎発展,basic,J1/J2/J3,公共施設の説明として最も適切なものを選びなさい。,不当な契約から消費者を守る法律,地域の安全を守る仕事,みんなで利用する施設,代金を受け取った証拠となる書類,2,みんなで利用する施設,公共施設とは、みんなで利用する施設ことです。
C140,civics,基礎発展,basic,J1/J2/J3,福祉の説明として最も適切なものを選びなさい。,自分の行動の結果を引き受けること,人々が安心して暮らせるよう支えること,国や地方公共団体に要望を出すこと,企業どうしがよりよい商品や価格をめざすこと,1,人々が安心して暮らせるよう支えること,福祉とは、人々が安心して暮らせるよう支えることことです。
C141,civics,基礎発展,basic,J1/J2/J3,バリアフリーの説明として最も適切なものを選びなさい。,地方公共団体が行う仕事の一つ,一つの企業が市場を支配すること,みんなで利用する施設,障害や不便を少なくする工夫,3,障害や不便を少なくする工夫,バリアフリーとは、障害や不便を少なくする工夫ことです。
C142,civics,基礎発展,basic,J1/J2/J3,ユニバーサルデザインの説明として最も適切なものを選びなさい。,多くの人が使いやすいように考えた設計,お金を寄付して支えること,正当な理由なく不利にあつかうこと,地方公共団体が行う仕事の一つ,0,多くの人が使いやすいように考えた設計,ユニバーサルデザインとは、多くの人が使いやすいように考えた設計ことです。
C143,civics,基礎発展,basic,J1/J2/J3,募金の説明として最も適切なものを選びなさい。,国連平和維持活動,契約内容を文書で示したもの,お金を寄付して支えること,さまざまな文化を持つ人々がともに暮らすこと,2,お金を寄付して支えること,募金とは、お金を寄付して支えることことです。
C144,civics,基礎発展,basic,J1/J2/J3,寄付の説明として最も適切なものを選びなさい。,多数決でも少数の意見を無視しない考え,多くの人が使いやすいように考えた設計,自分の財産を無償で提供すること,国境をこえて助け合うこと,2,自分の財産を無償で提供すること,寄付とは、自分の財産を無償で提供することことです。
C145,civics,基礎発展,basic,J1/J2/J3,災害支援の説明として最も適切なものを選びなさい。,要望を申し出ること,社会の一員として果たすべきこと,人々が安心して暮らせるよう支えること,災害で困っている人を助ける活動,3,災害で困っている人を助ける活動,災害支援とは、災害で困っている人を助ける活動ことです。
C146,civics,基礎発展,basic,J1/J2/J3,防災の説明として最も適切なものを選びなさい。,さまざまな文化を持つ人々がともに暮らすこと,SDGsの日本語名,人権を傷つけること,災害の被害をへらすための備え,3,災害の被害をへらすための備え,防災とは、災害の被害をへらすための備えことです。
C147,civics,基礎発展,basic,J1/J2/J3,共助の説明として最も適切なものを選びなさい。,お金を寄付して支えること,地域や人どうしで助け合うこと,公正な競争を守る機関,不当な契約から消費者を守る法律,1,地域や人どうしで助け合うこと,共助とは、地域や人どうしで助け合うことことです。
C148,civics,基礎発展,basic,J1/J2/J3,自助の説明として最も適切なものを選びなさい。,自分で自分の身を守ること,政府開発援助,日本の中央銀行,入ってくるお金,0,自分で自分の身を守ること,自助とは、自分で自分の身を守ることことです。
C149,civics,基礎発展,basic,J1/J2/J3,公助の説明として最も適切なものを選びなさい。,地域の安全を守る仕事,行政による支援,人々が安心して暮らせるよう支えること,地方公共団体が行う仕事の一つ,1,行政による支援,公助とは、行政による支援ことです。
C150,civics,基礎発展,basic,J1/J2/J3,契約書の説明として最も適切なものを選びなさい。,契約内容を文書で示したもの,公正な競争を守る機関,ごみを減らすこと,人々が安心して暮らせるよう支えること,0,契約内容を文書で示したもの,契約書とは、契約内容を文書で示したものことです。
C151,civics,基礎発展,basic,J1/J2/J3,領収書の説明として最も適切なものを選びなさい。,契約内容を文書で示したもの,出ていくお金,意見をまとめる一つの方法,代金を受け取った証拠となる書類,3,代金を受け取った証拠となる書類,領収書とは、代金を受け取った証拠となる書類ことです。
C152,civics,基礎発展,basic,J1/J2/J3,家計簿の説明として最も適切なものを選びなさい。,工業や生活水準が高い国,収入が支出を上回ること,家庭のお金の流れを記録するもの,行政による支援,2,家庭のお金の流れを記録するもの,家計簿とは、家庭のお金の流れを記録するものことです。
C153,civics,基礎発展,basic,J1/J2/J3,収入の説明として最も適切なものを選びなさい。,外国のお金と交換すること,自分の行動の結果を引き受けること,入ってくるお金,SDGsの日本語名,2,入ってくるお金,収入とは、入ってくるお金ことです。
C154,civics,基礎発展,basic,J1/J2/J3,支出の説明として最も適切なものを選びなさい。,国民が刑事裁判に参加する制度,多くの人が使いやすいように考えた設計,正当な理由なく不利にあつかうこと,出ていくお金,3,出ていくお金,支出とは、出ていくお金ことです。
C155,civics,基礎発展,basic,J1/J2/J3,黒字の説明として最も適切なものを選びなさい。,収入が支出を上回ること,正当な理由なく不利にあつかうこと,人々が安心して暮らせるよう支えること,出ていくお金,0,収入が支出を上回ること,黒字とは、収入が支出を上回ることことです。
C156,civics,基礎発展,basic,J1/J2/J3,赤字の説明として最も適切なものを選びなさい。,地域や人どうしで助け合うこと,地方公共団体が行う仕事の一つ,支出が収入を上回ること,災害の被害をへらすための備え,2,支出が収入を上回ること,赤字とは、支出が収入を上回ることことです。
C157,civics,基礎発展,basic,J1/J2/J3,予算案の説明として最も適切なものを選びなさい。,予算として提案された案,地域の安全を守る仕事,社会の一員として果たすべきこと,国境をこえて助け合うこと,0,予算として提案された案,予算案とは、予算として提案された案ことです。
C158,civics,基礎発展,basic,J1/J2/J3,可決の説明として最も適切なものを選びなさい。,さまざまな文化を持つ人々がともに暮らすこと,収入が支出を上回ること,議会などで賛成多数で決まること,人として認められる自由や利益,2,議会などで賛成多数で決まること,可決とは、議会などで賛成多数で決まることことです。
C159,civics,基礎発展,basic,J1/J2/J3,否決の説明として最も適切なものを選びなさい。,議会などで賛成が足りず決まらないこと,お金を預かったり貸したりする機関,少年を保護し更生を助ける考えにもとづく法律,さまざまな文化を持つ人々がともに暮らすこと,0,議会などで賛成が足りず決まらないこと,否決とは、議会などで賛成が足りず決まらないことことです。
C160,civics,基礎発展,basic,J1/J2/J3,請願の説明として最も適切なものを選びなさい。,国や地方公共団体に要望を出すこと,みんなで利用する施設,自分で自分の身を守ること,人権を傷つけること,0,国や地方公共団体に要望を出すこと,請願とは、国や地方公共団体に要望を出すことことです。
C161,civics,基礎発展,basic,J1/J2/J3,陳情の説明として最も適切なものを選びなさい。,人種を理由に不当に差別すること,要望を申し出ること,障害や不便を少なくする工夫,地球規模の課題を自分ごととして考える立場,1,要望を申し出ること,陳情とは、要望を申し出ることことです。
C162,civics,基礎発展,basic,J1/J2/J3,住民サービスの説明として最も適切なものを選びなさい。,住民の生活を支える行政のはたらき,ごみを減らすこと,自分の財産を無償で提供すること,意見をまとめる一つの方法,0,住民の生活を支える行政のはたらき,住民サービスとは、住民の生活を支える行政のはたらきことです。
C163,civics,基礎発展,basic,J1/J2/J3,清掃事業の説明として最も適切なものを選びなさい。,公正な競争を守る機関,治安を守る仕事,地方公共団体が行う仕事の一つ,国境をこえて助け合うこと,2,地方公共団体が行う仕事の一つ,清掃事業とは、地方公共団体が行う仕事の一つことです。
C164,civics,基礎発展,basic,J1/J2/J3,水道事業の説明として最も適切なものを選びなさい。,家庭のお金の流れを記録するもの,地方公共団体が行う仕事の一つ,治安を守る仕事,議会などで賛成多数で決まること,1,地方公共団体が行う仕事の一つ,水道事業とは、地方公共団体が行う仕事の一つことです。
C165,civics,基礎発展,basic,J1/J2/J3,消防の説明として最も適切なものを選びなさい。,地域の安全を守る仕事,輸入品を買いやすくなることがある,住民の生活を支える行政のはたらき,意見をまとめる一つの方法,0,地域の安全を守る仕事,消防とは、地域の安全を守る仕事ことです。
C166,civics,基礎発展,basic,J1/J2/J3,警察の説明として最も適切なものを選びなさい。,公正な競争を守る機関,議会などで賛成が足りず決まらないこと,治安を守る仕事,災害の被害をへらすための備え,2,治安を守る仕事,警察とは、治安を守る仕事ことです。
C167,civics,基礎発展,basic,J1/J2/J3,裁判員制度の説明として最も適切なものを選びなさい。,代金を受け取った証拠となる書類,不当な契約から消費者を守る法律,国民が刑事裁判に参加する制度,人々が安心して暮らせるよう支えること,2,国民が刑事裁判に参加する制度,裁判員制度とは、国民が刑事裁判に参加する制度ことです。
C168,civics,基礎発展,basic,J1/J2/J3,少年法の説明として最も適切なものを選びなさい。,男女がともに社会に参加する考え,宗教を信じる自由,工業や生活水準が高い国,少年を保護し更生を助ける考えにもとづく法律,3,少年を保護し更生を助ける考えにもとづく法律,少年法とは、少年を保護し更生を助ける考えにもとづく法律ことです。
C169,civics,基礎発展,basic,J1/J2/J3,消費者契約法の説明として最も適切なものを選びなさい。,人権を傷つけること,契約内容を文書で示したもの,災害で困っている人を助ける活動,不当な契約から消費者を守る法律,3,不当な契約から消費者を守る法律,消費者契約法とは、不当な契約から消費者を守る法律ことです。
C170,civics,基礎発展,basic,J1/J2/J3,製造物責任法の説明として最も適切なものを選びなさい。,まだ食べられるのに捨てられる食品,欠陥商品で被害を受けた人を守る法律,行政による支援,地方公共団体が行う仕事の一つ,1,欠陥商品で被害を受けた人を守る法律,製造物責任法とは、欠陥商品で被害を受けた人を守る法律ことです。
C171,civics,基礎発展,basic,J1/J2/J3,独占の説明として最も適切なものを選びなさい。,お金を預かったり貸したりする機関,政府開発援助,日本の中央銀行,一つの企業が市場を支配すること,3,一つの企業が市場を支配すること,独占とは、一つの企業が市場を支配することことです。
C172,civics,基礎発展,basic,J1/J2/J3,競争の説明として最も適切なものを選びなさい。,議会などで賛成多数で決まること,契約内容を文書で示したもの,企業どうしがよりよい商品や価格をめざすこと,多くの人が使いやすいように考えた設計,2,企業どうしがよりよい商品や価格をめざすこと,競争とは、企業どうしがよりよい商品や価格をめざすことことです。
C173,civics,基礎発展,basic,J1/J2/J3,公正取引委員会の説明として最も適切なものを選びなさい。,公正な競争を守る機関,出ていくお金,くり返し使うこと,地球規模の課題を自分ごととして考える立場,0,公正な競争を守る機関,公正取引委員会とは、公正な競争を守る機関ことです。
C174,civics,基礎発展,basic,J1/J2/J3,銀行の説明として最も適切なものを選びなさい。,輸出に有利になることがある,お金を預かったり貸したりする機関,議会などで賛成が足りず決まらないこと,くり返し使うこと,1,お金を預かったり貸したりする機関,銀行とは、お金を預かったり貸したりする機関ことです。
C175,civics,基礎発展,basic,J1/J2/J3,日本銀行の説明として最も適切なものを選びなさい。,自分の財産を無償で提供すること,自分で自分の身を守ること,日本の中央銀行,入ってくるお金,2,日本の中央銀行,日本銀行とは、日本の中央銀行ことです。
C176,civics,基礎発展,basic,J1/J2/J3,為替の説明として最も適切なものを選びなさい。,お金を預かったり貸したりする機関,外国のお金と交換すること,代金を受け取った証拠となる書類,国や地方公共団体に要望を出すこと,1,外国のお金と交換すること,為替とは、外国のお金と交換することことです。
C177,civics,基礎発展,basic,J1/J2/J3,輸出入の説明として最も適切なものを選びなさい。,外国との売買,政府開発援助,考えや意見を表す自由,輸出に有利になることがある,0,外国との売買,輸出入とは、外国との売買ことです。
C178,civics,基礎発展,basic,J1/J2/J3,円高で輸入の説明として最も適切なものを選びなさい。,自分の行動の結果を引き受けること,治安を守る仕事,収入が支出を上回ること,輸入品を買いやすくなることがある,3,輸入品を買いやすくなることがある,円高で輸入とは、輸入品を買いやすくなることがあることです。
C179,civics,基礎発展,basic,J1/J2/J3,円安で輸出の説明として最も適切なものを選びなさい。,輸出に有利になることがある,災害の被害をへらすための備え,災害で困っている人を助ける活動,地球規模の課題を自分ごととして考える立場,0,輸出に有利になることがある,円安で輸出とは、輸出に有利になることがあることです。
C180,civics,基礎発展,basic,J1/J2/J3,開発途上国の説明として最も適切なものを選びなさい。,人々が安心して暮らせるよう支えること,行政による支援,経済発展の途中にある国,要望を申し出ること,2,経済発展の途中にある国,開発途上国とは、経済発展の途中にある国ことです。
C181,civics,基礎発展,basic,J1/J2/J3,先進国の説明として最も適切なものを選びなさい。,治安を守る仕事,多くの人が使いやすいように考えた設計,工業や生活水準が高い国,お金を寄付して支えること,2,工業や生活水準が高い国,先進国とは、工業や生活水準が高い国ことです。
C182,civics,基礎発展,basic,J1/J2/J3,難民の説明として最も適切なものを選びなさい。,行政による支援,戦争や迫害などで住む場所を追われた人々,資源として再び利用すること,自分の財産を無償で提供すること,1,戦争や迫害などで住む場所を追われた人々,難民とは、戦争や迫害などで住む場所を追われた人々ことです。
C183,civics,基礎発展,basic,J1/J2/J3,PKOの説明として最も適切なものを選びなさい。,地球規模の課題を自分ごととして考える立場,みんなで利用する施設,出ていくお金,国連平和維持活動,3,国連平和維持活動,PKOとは、国連平和維持活動ことです。
C184,civics,基礎発展,basic,J1/J2/J3,ODAの説明として最も適切なものを選びなさい。,工業や生活水準が高い国,自分の行動の結果を引き受けること,正当な理由なく不利にあつかうこと,政府開発援助,3,政府開発援助,ODAとは、政府開発援助ことです。
C185,civics,基礎発展,basic,J1/J2/J3,人種差別の説明として最も適切なものを選びなさい。,人種を理由に不当に差別すること,国や地方公共団体に要望を出すこと,支出が収入を上回ること,少年を保護し更生を助ける考えにもとづく法律,0,人種を理由に不当に差別すること,人種差別とは、人種を理由に不当に差別することことです。
C186,civics,基礎発展,basic,J1/J2/J3,男女共同参画の説明として最も適切なものを選びなさい。,人として認められる自由や利益,欠陥商品で被害を受けた人を守る法律,地方公共団体が行う仕事の一つ,男女がともに社会に参加する考え,3,男女がともに社会に参加する考え,男女共同参画とは、男女がともに社会に参加する考えことです。
C187,civics,基礎発展,basic,J1/J2/J3,多文化共生の説明として最も適切なものを選びなさい。,少年を保護し更生を助ける考えにもとづく法律,自分の財産を無償で提供すること,人々が安心して暮らせるよう支えること,さまざまな文化を持つ人々がともに暮らすこと,3,さまざまな文化を持つ人々がともに暮らすこと,多文化共生とは、さまざまな文化を持つ人々がともに暮らすことことです。
C188,civics,基礎発展,basic,J1/J2/J3,持続可能な開発目標の説明として最も適切なものを選びなさい。,議会などで賛成多数で決まること,地方公共団体が行う仕事の一つ,多数決でも少数の意見を無視しない考え,SDGsの日本語名,3,SDGsの日本語名,持続可能な開発目標とは、SDGsの日本語名ことです。
C189,civics,基礎発展,basic,J1/J2/J3,食品ロスの説明として最も適切なものを選びなさい。,かたよりなく公平であること,まだ食べられるのに捨てられる食品,だれに対してもえこひいきしないこと,外国との売買,1,まだ食べられるのに捨てられる食品,食品ロスとは、まだ食べられるのに捨てられる食品ことです。
C190,civics,基礎発展,basic,J1/J2/J3,リサイクルの説明として最も適切なものを選びなさい。,公正な競争を守る機関,資源として再び利用すること,支出が収入を上回ること,自分の行動の結果を引き受けること,1,資源として再び利用すること,リサイクルとは、資源として再び利用することことです。
